File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Lateral Femur of Nor_29.jpg,511,335,7,103,152,32,62,185,13,6,0,0,80,19,91,162,304,76,7,34,24,4,21,10,93,22,2,8,181,18,171,210,10,9,1,5,3,0,3,5,1,0,0,0,3,0,1,5,87,30,4,7,12,1,3,6,91,12,1,12,126,5,163,121,157,30,6,13,34,2,12,8,3,1,2,0,20,0,11,7,16,2,1,0,1,0,1,0,10,0,0,0,12,1,9,2,73,18,5,9,14,1,7,11,3,0,0,0,8,1,7,12,193,18,3,7,14,0,11,4,136,11,4,7,150,4,132,41,13,83,0,82,4,6,1,143,0,3,0,1,8,7,2,158,9,22,0,12,0,3,0,7,3,13,0,6,7,6,6,99,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,4,1,10,0,9,1,0,0,7,1,6,0,17,1,7,5,106,56,201,1,108,11,12,14,152,0,10,0,2,14,12,16,130,12,19,0,4,1,0,2,2,10,8,1,3,9,5,13,41,95,178,7,137,15,12,14,132,5,4,0,5,14,14,37,287,167,186,8,114,3,1,14,42,120,117,3,111,152,41,263,812,Normal
Lateral Femur of Nor_3.jpg,373,100,6,67,274,23,87,198,10,2,0,0,99,6,61,85,108,15,1,9,14,0,9,8,56,14,0,5,231,7,71,114,5,2,0,4,3,0,5,3,0,0,0,0,0,0,1,2,77,8,1,3,14,0,2,6,134,15,3,14,343,11,178,148,264,20,6,16,117,1,33,24,5,0,0,0,13,2,8,7,14,0,1,0,2,0,1,0,16,0,0,0,14,0,2,1,105,4,2,10,24,0,9,7,1,0,0,0,13,0,6,1,198,12,7,3,21,0,9,3,319,6,6,5,328,1,109,26,7,66,0,145,5,8,0,267,1,3,0,0,2,4,1,151,1,11,0,15,1,0,0,7,2,5,0,15,3,10,4,147,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,2,0,14,0,1,0,8,1,18,0,29,9,11,4,230,99,232,1,346,19,19,11,328,2,3,0,5,10,6,4,96,5,11,0,8,1,0,0,2,11,9,0,13,10,1,5,34,66,88,1,167,13,3,5,105,0,0,0,2,3,2,4,81,99,129,2,163,1,1,5,35,172,165,6,239,115,39,85,654,Normal
Lateral Femur of Nor_30.jpg,447,153,7,71,289,23,94,217,11,1,0,0,83,11,49,104,131,42,1,16,22,1,15,12,67,9,2,5,222,15,98,127,5,3,0,0,8,0,5,7,1,0,0,1,2,0,2,4,68,10,0,7,23,0,9,12,94,12,2,13,245,6,142,126,262,30,5,12,94,3,24,21,9,0,1,0,15,0,9,9,18,0,1,0,2,0,0,0,16,1,0,3,17,1,10,3,63,14,1,11,21,0,10,7,0,0,0,0,7,0,6,7,211,9,11,10,19,0,7,5,221,5,7,7,223,3,113,37,8,63,0,116,12,18,0,290,0,2,0,1,2,7,1,151,3,15,1,6,0,0,0,12,1,7,0,8,8,10,2,144,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,6,0,9,0,0,0,8,2,7,0,28,6,12,3,261,83,201,0,253,21,15,10,295,3,5,0,9,4,12,10,116,9,10,0,11,2,0,0,9,13,9,0,13,8,3,5,42,51,113,0,149,10,2,6,120,2,7,1,5,5,8,8,116,98,141,4,130,9,1,7,48,137,122,2,226,115,47,117,827,Normal
Lateral Femur of Nor_31.jpg,745,125,28,68,413,25,117,126,22,4,1,6,101,7,55,60,119,17,3,11,25,3,5,9,74,18,1,18,160,8,80,87,18,5,1,2,12,1,2,5,0,1,0,0,5,1,2,5,72,15,2,6,19,1,8,12,91,20,7,25,184,10,124,119,390,20,10,12,102,2,31,20,15,2,1,1,23,1,15,5,19,3,1,2,0,0,1,0,24,1,1,3,13,0,6,5,99,4,1,5,32,3,6,5,6,0,1,0,17,2,8,7,161,5,5,8,13,2,7,3,157,10,12,14,170,3,67,49,24,57,0,98,10,21,2,162,0,5,0,4,5,10,4,102,3,12,1,9,0,0,1,4,3,12,0,24,3,13,8,124,0,3,0,3,2,2,0,13,0,0,0,2,0,0,1,13,7,9,0,14,0,3,0,20,8,25,0,74,13,17,9,389,103,158,5,184,32,14,19,144,2,7,0,12,14,5,8,97,9,12,0,5,0,2,0,0,9,8,1,12,7,0,9,37,55,63,5,102,18,5,5,77,2,6,0,11,8,2,17,110,70,80,6,132,7,3,4,30,119,140,10,340,94,32,99,959,Normal
Lateral Femur of Nor_32.jpg,538,113,9,69,353,10,105,170,11,4,0,3,106,8,68,115,96,27,3,11,15,0,5,12,57,10,3,8,187,8,114,141,10,4,1,1,18,0,2,3,0,0,0,0,3,0,1,3,58,10,0,8,21,2,4,8,97,13,3,13,203,9,140,152,410,24,9,20,122,2,22,10,8,0,1,0,21,0,16,5,17,2,0,1,2,0,0,2,13,2,0,1,17,0,11,3,86,5,0,5,25,0,8,9,4,0,0,0,12,0,7,5,152,9,5,9,9,0,6,3,178,10,6,16,150,2,115,34,11,55,2,121,11,12,3,226,0,4,0,2,1,7,3,165,1,7,0,13,0,0,0,9,4,9,0,11,3,8,3,146,0,2,0,9,1,0,0,12,0,1,0,0,1,1,0,3,3,13,0,16,0,3,0,5,4,18,0,60,8,11,8,294,105,212,3,245,24,12,11,202,1,6,0,8,9,7,5,106,8,7,0,9,0,0,0,4,5,8,0,16,8,3,7,43,79,125,4,160,15,10,4,90,2,3,1,7,3,3,9,88,109,126,2,154,6,3,5,30,116,146,11,340,96,34,69,790,Normal
Lateral Femur of Nor_33.jpg,434,200,8,108,165,20,68,238,13,6,0,2,76,8,98,205,211,68,1,21,13,2,6,15,89,20,0,5,196,12,153,185,9,1,2,5,2,0,5,6,0,0,0,0,2,1,2,6,104,20,3,11,6,0,2,4,129,15,3,4,157,7,143,135,167,19,1,3,49,0,14,8,2,0,0,0,14,1,13,5,20,1,0,0,2,0,1,0,9,0,0,0,7,0,1,2,70,7,1,5,12,1,8,5,3,0,0,0,15,0,9,4,222,9,5,6,12,0,5,4,215,7,5,7,187,2,153,38,6,96,0,147,1,4,0,238,1,5,0,2,3,7,5,234,1,17,1,21,0,1,0,4,2,8,0,6,4,3,1,133,0,1,0,5,0,1,0,5,0,0,0,0,0,0,0,6,3,9,0,13,0,0,0,2,3,13,0,16,1,4,4,139,79,204,0,201,18,17,17,247,2,3,0,2,13,4,7,168,5,6,1,5,2,0,0,2,5,8,0,0,4,3,4,26,98,199,4,178,16,2,11,114,2,2,0,8,5,6,19,194,206,166,6,115,3,2,3,37,201,116,8,122,131,24,181,607,Normal
Lateral Femur of Nor_34.jpg,514,113,9,59,360,27,101,168,6,0,1,2,80,8,41,104,98,26,2,10,31,1,9,15,76,23,3,11,184,9,89,113,6,3,0,1,9,0,4,4,1,0,0,0,3,0,2,1,71,16,2,2,24,2,7,3,121,12,2,14,265,13,126,113,350,23,11,21,107,0,22,22,11,0,0,1,22,0,11,6,25,4,0,2,4,0,0,1,13,1,2,1,23,0,5,2,82,12,5,3,23,0,6,8,4,0,0,0,11,0,7,3,160,8,7,9,23,0,6,7,231,9,7,12,255,6,108,47,8,72,0,110,8,17,0,206,1,2,0,9,2,9,2,136,2,10,0,7,1,3,1,5,6,6,0,11,7,12,3,118,0,6,0,2,0,1,1,5,0,0,0,0,0,0,1,4,1,12,0,15,1,3,0,14,1,23,0,63,4,11,8,305,78,192,2,236,23,11,16,244,4,5,0,7,4,9,6,99,7,9,0,13,1,0,0,5,7,7,0,19,13,5,6,45,50,100,2,145,11,3,8,92,0,1,1,11,10,7,13,99,90,128,3,129,6,0,5,46,134,156,2,299,92,38,94,829,Normal
Lateral Femur of Nor_35.jpg,407,138,10,68,209,34,87,245,13,3,0,1,88,14,55,181,141,17,2,11,16,2,5,13,72,13,0,2,198,6,110,164,6,4,2,2,2,0,3,2,0,0,0,0,1,0,1,4,69,19,4,8,6,0,5,3,132,13,1,15,239,7,160,129,234,17,5,8,65,0,26,16,3,0,1,0,32,1,4,7,23,1,0,0,4,0,0,0,22,0,0,1,16,0,3,3,92,11,4,8,15,1,9,5,0,0,0,0,9,0,7,7,238,15,5,8,11,0,5,3,339,6,4,9,281,2,111,43,8,74,0,133,1,17,2,306,0,2,0,3,2,9,6,191,4,9,0,10,1,1,0,11,1,6,0,8,2,9,3,103,0,1,0,6,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,15,0,0,1,6,2,12,0,25,1,5,6,188,73,205,2,253,19,22,11,268,7,4,0,2,7,9,5,123,15,12,1,6,2,0,1,0,6,9,0,5,8,0,8,31,68,146,0,169,9,8,5,128,1,2,0,7,11,3,8,114,161,186,4,134,4,1,4,32,191,108,7,196,108,28,104,632,Normal
Lateral Femur of Nor_36.jpg,342,92,3,62,276,19,81,206,7,4,0,3,87,5,50,81,101,13,2,9,19,0,3,9,55,9,0,2,228,9,99,138,7,1,0,2,9,0,4,5,0,0,0,0,1,0,1,1,84,20,0,3,18,0,6,7,163,10,2,6,488,6,178,151,268,23,5,12,84,0,23,18,0,0,0,0,26,1,10,3,15,0,0,0,0,0,0,0,13,1,0,0,13,0,5,3,74,9,5,2,25,0,9,8,2,0,0,0,9,0,7,5,198,7,2,5,27,0,3,1,291,8,4,9,357,2,97,26,8,67,0,164,4,5,1,295,0,3,0,2,4,8,2,155,1,11,0,14,0,0,0,6,3,9,0,15,3,5,4,123,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,6,0,8,0,2,0,11,1,16,0,22,6,12,3,223,80,212,5,435,21,9,11,356,2,9,0,3,4,4,3,93,1,5,0,14,1,0,0,2,3,12,0,9,4,3,3,34,49,104,1,171,11,5,4,110,3,2,0,4,5,3,8,85,96,132,2,148,3,1,2,30,150,145,2,195,123,32,85,619,Normal
Lateral Femur of Nor_37.jpg,391,90,7,58,282,16,88,191,7,1,0,2,91,9,59,78,115,11,1,14,18,0,5,8,70,16,1,4,209,4,123,115,4,2,1,3,7,0,4,2,0,0,0,0,1,0,1,2,57,15,1,11,21,0,6,4,153,11,3,18,391,12,175,144,292,28,2,14,98,0,22,17,8,0,0,0,26,0,10,2,15,0,0,0,1,0,0,0,9,0,0,0,12,0,5,0,91,8,3,4,28,1,5,6,1,0,0,0,17,0,4,3,212,10,4,5,17,0,7,1,256,5,2,7,308,2,97,24,4,56,0,146,4,11,2,238,0,1,0,0,2,4,0,133,1,8,0,24,0,1,0,7,0,7,0,21,4,8,1,129,0,3,0,2,0,0,0,9,0,0,0,0,0,0,0,4,1,10,0,7,1,0,0,3,9,21,1,46,6,9,8,205,101,227,2,409,13,15,9,284,0,4,0,12,9,4,5,94,6,7,0,14,0,0,0,2,3,4,0,10,1,7,1,35,70,119,2,192,7,4,6,90,3,0,1,3,5,2,8,80,108,172,4,151,2,0,2,32,148,196,1,226,116,38,96,660,Normal
Lateral Femur of Nor_38.jpg,416,101,13,59,276,11,84,256,10,1,0,1,107,8,70,117,105,17,2,9,16,0,3,11,52,11,1,7,157,8,131,149,8,1,0,1,5,0,4,6,1,1,0,0,1,0,1,0,57,15,1,11,11,0,2,11,139,17,5,14,280,7,155,148,272,21,4,12,71,2,17,19,9,0,0,0,18,2,10,1,21,0,0,0,1,0,0,0,13,1,0,0,20,0,4,3,77,2,1,10,22,0,9,7,1,0,0,0,14,0,7,1,210,7,1,6,16,1,5,2,310,3,10,14,257,1,89,28,13,78,0,183,3,14,6,386,0,1,0,3,1,4,0,189,5,11,0,13,0,0,0,3,2,7,0,20,1,3,4,129,0,0,0,6,0,0,0,7,0,0,0,0,1,0,0,5,1,3,0,17,0,0,0,12,6,8,0,31,8,13,7,217,114,192,2,341,23,16,12,311,2,5,0,7,5,7,8,104,7,8,0,6,0,0,0,1,3,3,0,8,4,5,2,31,79,87,0,147,14,4,8,110,1,2,0,2,4,4,6,90,142,145,4,151,2,1,4,35,194,155,2,215,77,37,78,610,Normal
Lateral Femur of Nor_39.jpg,435,148,12,90,211,26,87,226,6,1,0,0,88,8,80,157,130,32,0,14,18,1,7,11,67,14,1,9,174,17,112,136,8,3,0,3,7,0,2,4,0,0,0,0,0,0,3,2,81,13,4,12,8,0,8,8,111,6,5,6,223,7,138,119,239,14,9,15,51,2,22,14,5,0,2,0,27,0,8,4,22,1,0,0,0,0,1,0,11,1,0,0,4,0,6,0,82,15,2,5,19,1,5,9,0,0,0,0,12,0,6,7,236,7,7,6,23,0,9,6,215,5,6,7,212,3,90,35,15,94,0,136,3,16,1,286,2,4,0,1,6,7,1,176,2,16,1,13,0,0,1,7,3,10,0,6,9,6,3,132,1,4,1,7,0,0,0,10,0,0,0,0,0,0,0,2,4,5,0,19,0,0,0,6,6,14,0,29,5,10,2,189,117,247,4,274,22,14,12,271,3,7,0,9,9,3,7,130,7,15,0,4,1,0,3,0,6,11,0,6,3,6,7,29,79,142,1,186,14,7,11,133,3,2,0,7,5,4,7,114,159,159,1,166,7,2,2,43,176,143,2,191,131,36,108,675,Normal
Lateral Femur of Nor_4.jpg,358,120,10,62,282,22,90,217,4,1,0,1,87,3,72,113,104,11,1,10,23,0,8,15,67,12,3,6,268,12,133,132,3,3,0,2,2,0,2,2,0,0,0,0,2,0,0,2,87,10,5,7,14,0,8,12,129,15,0,17,372,11,203,153,264,18,7,15,84,0,27,14,3,0,0,0,19,0,10,3,22,0,0,1,3,0,0,0,10,0,0,1,11,0,4,0,122,8,0,8,38,1,8,8,0,1,0,0,12,0,4,5,203,11,2,6,18,1,9,5,261,4,3,4,294,0,102,27,6,68,0,123,3,12,0,229,0,4,0,2,1,5,0,115,1,13,0,14,0,0,0,6,1,10,1,15,5,4,2,142,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,5,0,11,0,1,0,4,3,9,0,25,5,4,11,235,66,243,1,363,16,26,10,271,0,4,0,6,6,7,8,122,7,14,0,3,0,0,0,2,4,6,0,6,8,2,2,32,68,128,1,182,5,2,2,94,1,4,0,6,9,4,13,92,96,120,1,131,3,1,4,28,164,160,2,239,115,39,96,662,Normal
Lateral Femur of Nor_5.jpg,466,144,15,108,211,19,108,175,9,2,1,5,91,7,87,98,148,35,3,14,24,0,8,10,83,19,1,10,235,11,148,146,13,1,1,2,4,0,3,4,0,0,0,0,3,1,3,1,89,10,0,10,16,1,6,5,183,13,2,12,348,4,208,116,176,18,13,23,56,1,28,12,1,0,1,0,25,0,13,3,15,1,1,0,1,0,0,0,10,0,0,0,10,0,3,0,76,9,0,4,24,0,9,5,2,0,0,0,13,0,9,8,171,12,5,6,13,0,8,0,249,5,7,9,268,3,118,34,14,76,1,143,9,9,5,228,0,2,0,6,3,4,2,145,5,8,0,12,0,0,0,7,1,7,0,20,1,6,8,133,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,4,2,10,0,14,1,1,0,4,6,16,0,21,12,11,3,192,110,206,2,362,12,6,13,257,3,8,0,9,7,9,9,130,11,12,0,12,2,0,0,3,5,6,0,7,3,3,0,27,78,110,1,182,18,3,5,89,3,3,0,5,9,5,19,139,110,129,2,114,4,1,5,31,143,98,4,185,121,41,129,643,Normal
Lateral Femur of Nor_6.jpg,432,125,13,74,237,9,105,189,10,1,1,1,92,4,91,110,123,23,5,10,19,0,5,11,87,9,0,5,229,10,136,153,12,1,0,3,2,0,2,5,1,0,0,0,1,0,2,0,76,12,0,8,11,0,8,5,153,12,7,7,326,8,196,140,246,24,2,14,58,2,13,16,2,0,0,1,25,1,12,4,19,2,0,0,1,0,0,1,16,1,1,0,16,0,3,0,117,6,1,5,23,0,11,2,2,0,0,0,8,0,9,2,216,11,5,6,9,0,8,5,314,4,4,11,290,3,129,25,8,95,0,141,3,11,1,226,0,0,0,3,3,3,3,153,1,14,0,14,0,0,1,5,0,17,0,16,2,10,3,140,0,5,0,3,0,0,0,7,0,0,0,1,0,0,0,6,1,7,0,10,0,1,0,8,4,12,0,22,6,10,8,167,91,227,2,249,24,16,16,250,3,6,0,5,7,3,5,105,2,17,0,9,0,0,0,1,4,6,0,10,6,2,0,44,81,154,2,208,10,4,9,102,3,3,0,3,5,7,9,104,119,164,4,115,2,3,7,35,172,146,2,207,103,44,92,598,Normal
Lateral Femur of Nor_7.jpg,346,113,8,76,221,18,82,225,10,3,0,2,88,5,65,139,111,29,1,17,27,0,8,9,68,13,0,3,187,11,107,135,9,3,1,2,2,0,2,4,0,0,0,0,1,1,1,5,61,21,4,7,9,0,3,6,149,12,0,6,265,8,165,119,246,11,8,6,64,1,19,11,5,1,0,0,17,0,5,4,26,1,0,0,1,0,0,0,12,0,0,0,15,0,2,0,73,4,3,1,13,0,3,5,2,0,0,0,8,1,4,4,222,17,5,6,5,0,5,7,388,11,4,6,277,1,122,27,10,93,1,145,9,15,1,420,1,2,0,2,4,10,2,212,3,7,0,13,0,1,1,9,1,7,0,12,4,9,0,113,0,2,0,4,0,0,0,6,0,0,0,0,0,0,0,5,1,1,0,16,0,1,0,8,2,7,0,19,2,6,2,208,88,190,0,340,19,17,13,332,3,2,0,4,12,5,7,108,13,11,0,6,0,0,0,1,10,5,0,8,7,4,2,20,66,142,0,158,12,3,4,111,2,2,0,6,6,4,6,107,170,167,4,151,5,2,2,38,229,129,5,186,121,24,84,559,Normal
Lateral Femur of Nor_8.jpg,413,90,7,70,254,17,100,186,12,0,0,1,99,5,68,99,111,18,2,11,19,0,4,9,77,10,1,7,241,12,118,138,12,4,1,0,4,1,6,6,0,0,0,0,0,0,3,1,63,16,1,7,11,0,11,5,185,16,5,16,356,9,205,130,263,19,4,13,72,0,24,12,6,0,0,0,21,3,7,4,12,0,0,1,0,0,0,0,12,0,0,0,18,0,6,2,101,13,3,4,33,1,4,7,3,0,0,0,15,0,4,4,210,6,5,4,16,1,3,3,316,10,5,6,343,0,109,29,10,70,0,131,4,8,5,271,0,1,0,5,1,5,2,150,0,11,0,16,0,0,1,7,2,11,0,16,2,4,2,146,0,2,0,5,0,0,0,7,0,0,0,0,0,0,0,7,2,8,0,11,0,0,0,11,2,12,0,31,11,8,4,197,88,200,4,312,19,13,10,275,2,7,0,3,8,4,8,103,1,13,0,6,2,0,2,1,3,4,0,6,5,3,8,33,73,115,1,228,7,4,4,83,1,5,0,5,4,2,6,69,103,155,1,142,2,1,2,12,183,179,4,201,102,36,98,601,Normal
Lateral Femur of Nor_9.jpg,401,126,5,79,248,27,97,232,9,4,0,1,77,9,66,124,143,50,3,18,19,2,7,23,71,11,0,6,230,5,135,154,8,5,1,1,2,1,2,8,0,0,0,0,1,0,1,4,79,20,3,16,11,0,7,13,134,15,4,14,200,5,153,150,227,18,4,5,72,5,15,12,8,0,0,0,22,0,15,3,19,5,0,0,2,0,1,0,11,0,0,0,16,1,2,6,82,7,1,6,15,1,6,7,2,1,0,0,11,0,7,3,213,17,4,8,15,0,4,4,288,13,3,8,281,2,129,34,5,65,1,116,4,19,2,292,0,3,0,3,3,8,2,176,1,10,0,17,0,1,0,10,2,0,0,10,1,8,2,142,2,1,0,1,0,0,0,9,0,0,0,0,0,0,0,7,0,7,0,12,0,0,0,3,3,5,0,24,4,3,3,216,83,212,0,246,21,18,12,266,4,5,0,5,10,15,8,131,10,8,0,3,0,1,0,3,12,5,0,5,12,4,7,33,75,111,0,133,12,4,5,115,0,3,0,1,7,4,14,110,140,183,1,124,3,2,4,44,152,125,0,184,128,46,123,725,Normal
